,cited_paper,source_paper
501,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4973246369904309765&as_sdt=5,33&sciodt=0,33&hl=en"
502,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10905328760498567384&as_sdt=5,33&sciodt=0,33&hl=en"
503,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6515976780141707531&as_sdt=5,33&sciodt=0,33&hl=en"
504,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10931535174646242214&as_sdt=5,33&sciodt=0,33&hl=en"
505,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12409023085510707321&as_sdt=5,33&sciodt=0,33&hl=en"
506,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=504540722834692929&as_sdt=5,33&sciodt=0,33&hl=en"
507,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11238686087009507850&as_sdt=5,33&sciodt=0,33&hl=en"
508,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10391057348004119151&as_sdt=5,33&sciodt=0,33&hl=en"
509,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15076165794710083150&as_sdt=5,33&sciodt=0,33&hl=en"
510,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17294084639272729278&as_sdt=5,33&sciodt=0,33&hl=en"
511,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13524268179384091359&as_sdt=5,33&sciodt=0,33&hl=en"
512,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11739262755447185936&as_sdt=5,33&sciodt=0,33&hl=en"
513,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12922269462986770618&as_sdt=5,33&sciodt=0,33&hl=en"
514,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10947660080123513772&as_sdt=5,33&sciodt=0,33&hl=en"
515,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9670778677141775732&as_sdt=5,33&sciodt=0,33&hl=en"
516,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1883844614592279534&as_sdt=5,33&sciodt=0,33&hl=en"
517,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2784113331837387023&as_sdt=5,33&sciodt=0,33&hl=en"
518,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4230575950683453023&as_sdt=5,33&sciodt=0,33&hl=en"
519,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11596621194092693501&as_sdt=5,33&sciodt=0,33&hl=en"
520,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6301041709962113022&as_sdt=5,33&sciodt=0,33&hl=en"
521,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1051019484723900945&as_sdt=5,33&sciodt=0,33&hl=en"
522,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2361074949472715498&as_sdt=5,33&sciodt=0,33&hl=en"
523,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12583718738437176308&as_sdt=5,33&sciodt=0,33&hl=en"
524,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11426828482963096459&as_sdt=5,33&sciodt=0,33&hl=en"
525,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8321856807258171549&as_sdt=5,33&sciodt=0,33&hl=en"
526,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4255023142452562724&as_sdt=5,33&sciodt=0,33&hl=en"
527,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7292564271440969093&as_sdt=5,33&sciodt=0,33&hl=en"
528,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14374990520435343863&as_sdt=5,33&sciodt=0,33&hl=en"
529,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8871294210668798425&as_sdt=5,33&sciodt=0,33&hl=en"
530,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1187598251988566438&as_sdt=5,33&sciodt=0,33&hl=en"
531,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13787198382644743163&as_sdt=5,33&sciodt=0,33&hl=en"
532,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1887511292526004701&as_sdt=5,33&sciodt=0,33&hl=en"
533,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1212529237843139145&as_sdt=5,33&sciodt=0,33&hl=en"
534,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4512550191916622187&as_sdt=5,33&sciodt=0,33&hl=en"
535,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17803874649949077655&as_sdt=5,33&sciodt=0,33&hl=en"
536,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15757229071045745338&as_sdt=5,33&sciodt=0,33&hl=en"
537,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2128470596312511848&as_sdt=5,33&sciodt=0,33&hl=en"
538,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8307837680055448920&as_sdt=5,33&sciodt=0,33&hl=en"
539,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7602972931809364952&as_sdt=5,33&sciodt=0,33&hl=en"
540,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2231272919898776969&as_sdt=5,33&sciodt=0,33&hl=en"
541,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4304798766804464213&as_sdt=5,33&sciodt=0,33&hl=en"
542,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3798449687722271558&as_sdt=5,33&sciodt=0,33&hl=en"
543,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4783734711469431299&as_sdt=5,33&sciodt=0,33&hl=en"
544,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17291285981317330704&as_sdt=5,33&sciodt=0,33&hl=en"
545,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15790647871243982465&as_sdt=5,33&sciodt=0,33&hl=en"
546,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14969202931932292220&as_sdt=5,33&sciodt=0,33&hl=en"
547,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=47711111568077930&as_sdt=5,33&sciodt=0,33&hl=en"
548,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15128869447033912245&as_sdt=5,33&sciodt=0,33&hl=en"
549,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=237753285751081343&as_sdt=5,33&sciodt=0,33&hl=en"
550,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15555924601477330966&as_sdt=5,33&sciodt=0,33&hl=en"
551,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15089712727161560193&as_sdt=5,33&sciodt=0,33&hl=en"
552,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16745875654651020172&as_sdt=5,33&sciodt=0,33&hl=en"
553,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7305028512863842327&as_sdt=5,33&sciodt=0,33&hl=en"
554,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18066191381896639415&as_sdt=5,33&sciodt=0,33&hl=en"
555,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14749928455799860660&as_sdt=5,33&sciodt=0,33&hl=en"
556,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2722732359745381643&as_sdt=5,33&sciodt=0,33&hl=en"
557,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15742127842303960460&as_sdt=5,33&sciodt=0,33&hl=en"
558,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3972096298322710370&as_sdt=5,33&sciodt=0,33&hl=en"
559,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10718850767271314642&as_sdt=5,33&sciodt=0,33&hl=en"
560,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12603717439955441306&as_sdt=5,33&sciodt=0,33&hl=en"
561,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15384663436012140024&as_sdt=5,33&sciodt=0,33&hl=en"
562,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12497256406653431916&as_sdt=5,33&sciodt=0,33&hl=en"
563,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3269986084089988734&as_sdt=5,33&sciodt=0,33&hl=en"
564,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1358386975228963412&as_sdt=5,33&sciodt=0,33&hl=en"
565,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10343589132145412661&as_sdt=5,33&sciodt=0,33&hl=en"
566,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13339035422786062522&as_sdt=5,33&sciodt=0,33&hl=en"
567,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6135829495629478323&as_sdt=5,33&sciodt=0,33&hl=en"
568,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3920733124224340207&as_sdt=5,33&sciodt=0,33&hl=en"
569,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11172630128151349958&as_sdt=5,33&sciodt=0,33&hl=en"
570,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7808557810971641795&as_sdt=5,33&sciodt=0,33&hl=en"
571,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9206835631955203417&as_sdt=5,33&sciodt=0,33&hl=en"
572,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16883175937365579799&as_sdt=5,33&sciodt=0,33&hl=en"
573,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12213102596035276775&as_sdt=5,33&sciodt=0,33&hl=en"
574,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16363140753888060865&as_sdt=5,33&sciodt=0,33&hl=en"
575,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1798935717293212334&as_sdt=5,33&sciodt=0,33&hl=en"
576,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18310701172503851546&as_sdt=5,33&sciodt=0,33&hl=en"
577,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17524008974153871429&as_sdt=5,33&sciodt=0,33&hl=en"
578,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=880742466413862606&as_sdt=5,33&sciodt=0,33&hl=en"
579,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3667700591152422833&as_sdt=5,33&sciodt=0,33&hl=en"
580,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11756316490925020823&as_sdt=5,33&sciodt=0,33&hl=en"
581,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16967311144371375083&as_sdt=5,33&sciodt=0,33&hl=en"
582,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15039962824428538467&as_sdt=5,33&sciodt=0,33&hl=en"
583,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9335956377039162356&as_sdt=5,33&sciodt=0,33&hl=en"
584,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15558172311788772878&as_sdt=5,33&sciodt=0,33&hl=en"
585,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7389645484981270427&as_sdt=5,33&sciodt=0,33&hl=en"
586,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3701451211022063557&as_sdt=5,33&sciodt=0,33&hl=en"
587,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17661583404298819959&as_sdt=5,33&sciodt=0,33&hl=en"
588,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6187658939981033625&as_sdt=5,33&sciodt=0,33&hl=en"
589,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1280458972882580630&as_sdt=5,33&sciodt=0,33&hl=en"
590,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16470989332818995711&as_sdt=5,33&sciodt=0,33&hl=en"
591,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13967904819034038705&as_sdt=5,33&sciodt=0,33&hl=en"
592,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11151321754671602187&as_sdt=5,33&sciodt=0,33&hl=en"
593,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4562858252333120188&as_sdt=5,33&sciodt=0,33&hl=en"
594,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=598530802333007406&as_sdt=5,33&sciodt=0,33&hl=en"
595,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=88591127626278816&as_sdt=5,33&sciodt=0,33&hl=en"
596,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9844523927562901236&as_sdt=5,33&sciodt=0,33&hl=en"
597,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13744724783570582003&as_sdt=5,33&sciodt=0,33&hl=en"
598,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8618367200799511053&as_sdt=5,33&sciodt=0,33&hl=en"
599,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17693748213179142214&as_sdt=5,33&sciodt=0,33&hl=en"
600,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2480921179501103186&as_sdt=5,33&sciodt=0,33&hl=en"
601,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13062399147615993685&as_sdt=5,33&sciodt=0,33&hl=en"
602,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10186401773567623924&as_sdt=5,33&sciodt=0,33&hl=en"
603,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8169073561978448646&as_sdt=5,33&sciodt=0,33&hl=en"
604,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15217056240794720466&as_sdt=5,33&sciodt=0,33&hl=en"
605,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14329369050542946588&as_sdt=5,33&sciodt=0,33&hl=en"
606,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3364705874989858111&as_sdt=5,33&sciodt=0,33&hl=en"
607,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7280382767590678191&as_sdt=5,33&sciodt=0,33&hl=en"
608,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2192829328285136526&as_sdt=5,33&sciodt=0,33&hl=en"
609,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4060954585541801059&as_sdt=5,33&sciodt=0,33&hl=en"
610,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14507797579020699029&as_sdt=5,33&sciodt=0,33&hl=en"
611,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6569532268689225458&as_sdt=5,33&sciodt=0,33&hl=en"
612,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7633136571136918009&as_sdt=5,33&sciodt=0,33&hl=en"
613,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10518326418940912207&as_sdt=5,33&sciodt=0,33&hl=en"
614,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16215896006068278134&as_sdt=5,33&sciodt=0,33&hl=en"
615,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15571651762077605306&as_sdt=5,33&sciodt=0,33&hl=en"
616,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=844245217991278701&as_sdt=5,33&sciodt=0,33&hl=en"
617,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=116083291860753532&as_sdt=5,33&sciodt=0,33&hl=en"
618,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4145038898577879979&as_sdt=5,33&sciodt=0,33&hl=en"
619,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15477264187508859548&as_sdt=5,33&sciodt=0,33&hl=en"
620,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5574097948048016327&as_sdt=5,33&sciodt=0,33&hl=en"
621,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9269702240599953724&as_sdt=5,33&sciodt=0,33&hl=en"
622,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1072743468998603962&as_sdt=5,33&sciodt=0,33&hl=en"
623,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15460340889307953396&as_sdt=5,33&sciodt=0,33&hl=en"
624,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18268427157466336320&as_sdt=5,33&sciodt=0,33&hl=en"
625,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12615995500740942921&as_sdt=5,33&sciodt=0,33&hl=en"
626,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6593610831709431851&as_sdt=5,33&sciodt=0,33&hl=en"
627,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12858832626247974676&as_sdt=5,33&sciodt=0,33&hl=en"
628,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10215771952581046186&as_sdt=5,33&sciodt=0,33&hl=en"
629,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4138846184434731159&as_sdt=5,33&sciodt=0,33&hl=en"
630,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14022349506767119032&as_sdt=5,33&sciodt=0,33&hl=en"
631,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5625752352526695157&as_sdt=5,33&sciodt=0,33&hl=en"
632,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11865954928651439884&as_sdt=5,33&sciodt=0,33&hl=en"
633,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17497745889090967043&as_sdt=5,33&sciodt=0,33&hl=en"
634,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12587450577343611197&as_sdt=5,33&sciodt=0,33&hl=en"
635,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=340682201151697254&as_sdt=5,33&sciodt=0,33&hl=en"
636,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4757834983215653067&as_sdt=5,33&sciodt=0,33&hl=en"
637,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14182692016552918601&as_sdt=5,33&sciodt=0,33&hl=en"
638,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3864477492696173343&as_sdt=5,33&sciodt=0,33&hl=en"
639,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10019035067107994114&as_sdt=5,33&sciodt=0,33&hl=en"
640,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11247602755034520039&as_sdt=5,33&sciodt=0,33&hl=en"
641,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17605898876252964832&as_sdt=5,33&sciodt=0,33&hl=en"
642,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11148748737730037797&as_sdt=5,33&sciodt=0,33&hl=en"
643,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7313329886692456109&as_sdt=5,33&sciodt=0,33&hl=en"
644,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3256146669934146037&as_sdt=5,33&sciodt=0,33&hl=en"
645,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12158649758926534999&as_sdt=5,33&sciodt=0,33&hl=en"
646,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17552232447584419470&as_sdt=5,33&sciodt=0,33&hl=en"
647,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9433045272530231734&as_sdt=5,33&sciodt=0,33&hl=en"
648,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2852046618650517779&as_sdt=5,33&sciodt=0,33&hl=en"
649,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15831233737838742108&as_sdt=5,33&sciodt=0,33&hl=en"
650,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13521454104184972334&as_sdt=5,33&sciodt=0,33&hl=en"
651,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15268683110321368518&as_sdt=5,33&sciodt=0,33&hl=en"
652,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6261723096354181024&as_sdt=5,33&sciodt=0,33&hl=en"
653,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1344902844617280199&as_sdt=5,33&sciodt=0,33&hl=en"
654,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1263970815689723675&as_sdt=5,33&sciodt=0,33&hl=en"
655,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11477437854374004526&as_sdt=5,33&sciodt=0,33&hl=en"
656,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3500360882385319911&as_sdt=5,33&sciodt=0,33&hl=en"
657,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3855579331185422167&as_sdt=5,33&sciodt=0,33&hl=en"
658,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8261214195878921952&as_sdt=5,33&sciodt=0,33&hl=en"
659,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3669994446089482324&as_sdt=5,33&sciodt=0,33&hl=en"
660,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18199153504247795023&as_sdt=5,33&sciodt=0,33&hl=en"
661,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13699789017639861310&as_sdt=5,33&sciodt=0,33&hl=en"
662,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16083696133233327207&as_sdt=5,33&sciodt=0,33&hl=en"
663,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16825956058638900295&as_sdt=5,33&sciodt=0,33&hl=en"
664,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6977842631979430900&as_sdt=5,33&sciodt=0,33&hl=en"
665,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10609267919506148648&as_sdt=5,33&sciodt=0,33&hl=en"
666,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=266935239595188977&as_sdt=5,33&sciodt=0,33&hl=en"
